gm,municipality,party,votes,count
GM0946,Nederweert,PVV,31.36008716179408,3454
GM0946,Nederweert,VVD,15.31686943889595,1687
GM0946,Nederweert,NSC,14.753949518794265,1625
GM0946,Nederweert,BBB,10.368621754131109,1142
GM0946,Nederweert,PvdA/GL,9.6331941165789,1061
GM0946,Nederweert,D66,4.585073542763755,505
GM0946,Nederweert,CDA,4.50335936081351,496
GM0946,Nederweert,SP,2.6602505901579807,293
GM0946,Nederweert,FvD,2.07009260940621,228
GM0946,Nederweert,PvdD,1.0895224260032683,120
GM0946,Nederweert,BVNL,0.8171418195024513,90
GM0946,Nederweert,Volt,0.7717450517523152,85
GM0946,Nederweert,JA21,0.7263482840021791,80
GM0946,Nederweert,50PLUS,0.381332849101144,42
GM0946,Nederweert,DENK,0.21790448520065372,24
GM0946,Nederweert,BIJ1,0.15434901035046306,17
GM0946,Nederweert,ChristenUnie,0.1452696568004358,16
GM0946,Nederweert,Splinter,0.10895224260032686,12
GM0946,Nederweert,SGP,0.09987288905029962,11
GM0946,Nederweert,PartijvdSport,0.0726348284002179,8
GM0946,Nederweert,Samen voor Nederland,0.05447612130016343,6
GM0946,Nederweert,LEF - Voor de Nieuwe Generatie,0.03631741420010895,4
GM0946,Nederweert,Piratenpartij - De Groenen,0.03631741420010895,4
GM0946,Nederweert,LP (Libertaire Partij),0.02723806065008171,3
GM0946,Nederweert,Nederland met een PLAN,0.00907935355002723,1
GM0356,Nieuwegein,PVV,27.369454468265765,10315
GM0356,Nieuwegein,VVD,15.787518573551262,5950
GM0356,Nieuwegein,PvdA/GL,15.527488855869242,5852
GM0356,Nieuwegein,NSC,12.330184674166844,4647
GM0356,Nieuwegein,D66,5.909042666100615,2227
GM0356,Nieuwegein,SP,3.791657822118446,1429
GM0356,Nieuwegein,DENK,3.2928253024835494,1241
GM0356,Nieuwegein,CDA,2.6109106346847804,984
GM0356,Nieuwegein,FvD,2.44640203778391,922
GM0356,Nieuwegein,BBB,2.30842708554447,870
GM0356,Nieuwegein,PvdD,2.1439184886436,808
GM0356,Nieuwegein,Volt,1.610592230948843,607
GM0356,Nieuwegein,ChristenUnie,1.5522182126936956,585
GM0356,Nieuwegein,50PLUS,0.6686478454680534,252
GM0356,Nieuwegein,JA21,0.650074294205052,245
GM0356,Nieuwegein,SGP,0.5253661642963278,198
GM0356,Nieuwegein,BIJ1,0.4669921460411802,176
GM0356,Nieuwegein,BVNL,0.42984504351517727,162
GM0356,Nieuwegein,Splinter,0.14593504563786883,55
GM0356,Nieuwegein,Piratenpartij - De Groenen,0.13266822330715347,50
GM0356,Nieuwegein,Nederland met een PLAN,0.07960093398429208,30
GM0356,Nieuwegein,PartijvdSport,0.05572065378900445,21
GM0356,Nieuwegein,Samen voor Nederland,0.05572065378900445,21
GM0356,Nieuwegein,LEF - Voor de Nieuwe Generatie,0.04245383145828911,16
GM0356,Nieuwegein,LP (Libertaire Partij),0.03980046699214604,15
GM0356,Nieuwegein,Politieke Partij voor Basisinkomen,0.02653364466143069,10
GM0569,Nieuwkoop,PVV,25.897259184647194,4885
GM0569,Nieuwkoop,VVD,21.046493134708157,3970
GM0569,Nieuwkoop,NSC,12.898266447542808,2433
GM0569,Nieuwkoop,PvdA/GL,8.376186184594179,1580
GM0569,Nieuwkoop,BBB,8.020993479298097,1513
GM0569,Nieuwkoop,CDA,5.396808567035996,1018
GM0569,Nieuwkoop,D66,5.2854795101521495,997
GM0569,Nieuwkoop,SP,2.0304299422149183,383
GM0569,Nieuwkoop,FvD,1.961511954620156,370
GM0569,Nieuwkoop,SGP,1.6328261676297515,308
GM0569,Nieuwkoop,PvdD,1.52679849440704,288
GM0569,Nieuwkoop,ChristenUnie,1.436674972167736,271
GM0569,Nieuwkoop,JA21,1.1557016381275511,218
GM0569,Nieuwkoop,Volt,0.9966601282934846,188
GM0569,Nieuwkoop,50PLUS,0.6361660393362668,120
GM0569,Nieuwkoop,BVNL,0.5566452844192334,105
GM0569,Nieuwkoop,DENK,0.5460425170969623,103
GM0569,Nieuwkoop,BIJ1,0.14313735885066003,27
GM0569,Nieuwkoop,Splinter,0.10602767322271114,20
GM0569,Nieuwkoop,Nederland met een PLAN,0.07952075491703335,15
GM0569,Nieuwkoop,Samen voor Nederland,0.06891798759476223,13
GM0569,Nieuwkoop,LP (Libertaire Partij),0.05831522027249111,11
GM0569,Nieuwkoop,LEF - Voor de Nieuwe Generatie,0.05301383661135557,10
GM0569,Nieuwkoop,Piratenpartij - De Groenen,0.05301383661135557,10
GM0569,Nieuwkoop,PartijvdSport,0.0371096856279489,7
GM0267,Nijkerk,PVV,24.198190076627025,6979
GM0267,Nijkerk,VVD,15.866301445858328,4576
GM0267,Nijkerk,NSC,12.981519364793176,3744
GM0267,Nijkerk,PvdA/GL,8.345757775389202,2407
GM0267,Nijkerk,ChristenUnie,6.927637737942513,1998
GM0267,Nijkerk,BBB,6.282722513089005,1812
GM0267,Nijkerk,SGP,6.23071322076211,1797
GM0267,Nijkerk,CDA,5.714087583648278,1648
GM0267,Nijkerk,D66,4.084463090738879,1178
GM0267,Nijkerk,FvD,2.000624111507922,577
GM0267,Nijkerk,SP,1.6469609236850318,475
GM0267,Nijkerk,DENK,1.3834471758954268,399
GM0267,Nijkerk,PvdD,1.213550154294234,350
GM0267,Nijkerk,Volt,1.1407371450365795,329
GM0267,Nijkerk,JA21,0.8078776741444471,233
GM0267,Nijkerk,BVNL,0.42300891092541865,122
GM0267,Nijkerk,50PLUS,0.38486876321902846,111
GM0267,Nijkerk,BIJ1,0.10401858465379148,30
GM0267,Nijkerk,Piratenpartij - De Groenen,0.06934572310252765,20
GM0267,Nijkerk,Splinter,0.06241115079227489,18
GM0267,Nijkerk,Nederland met een PLAN,0.04160743386151659,12
GM0267,Nijkerk,Samen voor Nederland,0.03814014770639021,11
GM0267,Nijkerk,LEF - Voor de Nieuwe Generatie,0.02773828924101106,8
GM0267,Nijkerk,LP (Libertaire Partij),0.02427100308588467,7
GM0268,Nijmegen,PvdA/GL,34.34702123493708,38593
GM0268,Nijmegen,PVV,14.73896869048255,16561
GM0268,Nijmegen,D66,10.412773001548564,11700
GM0268,Nijmegen,VVD,9.773766931880886,10982
GM0268,Nijmegen,NSC,9.268257951976649,10414
GM0268,Nijmegen,PvdD,4.202488385753191,4722
GM0268,Nijmegen,SP,3.972873391360068,4464
GM0268,Nijmegen,Volt,3.6008615012192733,4046
GM0268,Nijmegen,CDA,1.8769690820740104,2109
GM0268,Nijmegen,DENK,1.8582794895071288,2088
GM0268,Nijmegen,FvD,1.5681458144212457,1762
GM0268,Nijmegen,BBB,1.189014079493067,1336
GM0268,Nijmegen,BIJ1,0.7742831206279703,870
GM0268,Nijmegen,ChristenUnie,0.7342339936989374,825
GM0268,Nijmegen,JA21,0.4912692903294708,552
GM0268,Nijmegen,BVNL,0.31683309303857177,356
GM0268,Nijmegen,50PLUS,0.24296470336946657,273
GM0268,Nijmegen,Piratenpartij - De Groenen,0.1263772449760595,142
GM0268,Nijmegen,Splinter,0.11747743899182998,132
GM0268,Nijmegen,SGP,0.11035759420444634,124
GM0268,Nijmegen,LEF - Voor de Nieuwe Generatie,0.07386838966910521,83
GM0268,Nijmegen,PartijvdSport,0.06140866129118385,69
GM0268,Nijmegen,Nederland met een PLAN,0.0605186806927609,68
GM0268,Nijmegen,LP (Libertaire Partij),0.04805895231483954,54
GM0268,Nijmegen,Samen voor Nederland,0.03292928214164931,37
GM1930,Nissewaard,PVV,37.844926856314245,17747
GM1930,Nissewaard,VVD,14.432550006397408,6768
GM1930,Nissewaard,NSC,12.62421631765258,5920
GM1930,Nissewaard,PvdA/GL,9.491619396937772,4451
GM1930,Nissewaard,SP,3.9493325372115833,1852
GM1930,Nissewaard,BBB,3.424745169957777,1606
GM1930,Nissewaard,D66,3.384228259478825,1587
GM1930,Nissewaard,FvD,3.0707553205100866,1440
GM1930,Nissewaard,CDA,2.4736640081886807,1160
GM1930,Nissewaard,DENK,1.776346654156182,833
GM1930,Nissewaard,PvdD,1.6462660468290184,772
GM1930,Nissewaard,ChristenUnie,1.334925576832857,626
GM1930,Nissewaard,JA21,0.9489486927965198,445
GM1930,Nissewaard,50PLUS,0.7207745127308398,338
GM1930,Nissewaard,Volt,0.6930524160873459,325
GM1930,Nissewaard,SGP,0.6376082228003583,299
GM1930,Nissewaard,BVNL,0.565104277732759,265
GM1930,Nissewaard,BIJ1,0.45634836013136,214
GM1930,Nissewaard,Splinter,0.14927282808035144,70
GM1930,Nissewaard,Samen voor Nederland,0.09382863479336376,44
GM1930,Nissewaard,Nederland met een PLAN,0.07250394506759926,34
GM1930,Nissewaard,PartijvdSport,0.06610653814986993,31
GM1930,Nissewaard,Piratenpartij - De Groenen,0.05757666225956412,27
GM1930,Nissewaard,LEF - Voor de Nieuwe Generatie,0.04478184842410543,21
GM1930,Nissewaard,LP (Libertaire Partij),0.04051691047895253,19
GM1970,Noardeast-Fryslân,PVV,26.84224984547765,7817
GM1970,Noardeast-Fryslân,NSC,20.92576059336584,6094
GM1970,Noardeast-Fryslân,BBB,10.167570908591443,2961
GM1970,Noardeast-Fryslân,PvdA/GL,8.48499416248884,2471
GM1970,Noardeast-Fryslân,VVD,7.93558134743493,2311
GM1970,Noardeast-Fryslân,CDA,7.58533067783806,2209
GM1970,Noardeast-Fryslân,ChristenUnie,3.8664926859419,1126
GM1970,Noardeast-Fryslân,SP,2.9393585605384245,856
GM1970,Noardeast-Fryslân,FvD,2.781402376210425,810
GM1970,Noardeast-Fryslân,D66,2.4654900075544264,718
GM1970,Noardeast-Fryslân,PvdD,1.497149921021908,436
GM1970,Noardeast-Fryslân,SGP,1.486848430739647,433
GM1970,Noardeast-Fryslân,BVNL,0.982075406908866,286
GM1970,Noardeast-Fryslân,JA21,0.6730306984410411,196
GM1970,Noardeast-Fryslân,Volt,0.5047730238307808,147
GM1970,Noardeast-Fryslân,50PLUS,0.3159123686559989,92
GM1970,Noardeast-Fryslân,DENK,0.1545223542339125,45
GM1970,Noardeast-Fryslân,Splinter,0.07897809216399973,23
GM1970,Noardeast-Fryslân,BIJ1,0.07554426206991277,22
GM1970,Noardeast-Fryslân,Piratenpartij - De Groenen,0.07211043197582584,21
GM1970,Noardeast-Fryslân,Samen voor Nederland,0.05837511159947806,17
GM1970,Noardeast-Fryslân,LP (Libertaire Partij),0.03777213103495638,11
GM1970,Noardeast-Fryslân,LEF - Voor de Nieuwe Generatie,0.0309044708467825,9
GM1970,Noardeast-Fryslân,Politieke Partij voor Basisinkomen,0.02060298056452167,6
GM1970,Noardeast-Fryslân,Nederland met een PLAN,0.01716915047043472,5
GM1695,Noord-Beveland,PVV,26.1748844375963,1359
GM1695,Noord-Beveland,VVD,16.3135593220339,847
GM1695,Noord-Beveland,NSC,13.154853620955317,683
GM1695,Noord-Beveland,PvdA/GL,10.400616332819723,540
GM1695,Noord-Beveland,BBB,8.12788906009245,422
GM1695,Noord-Beveland,CDA,4.680277349768875,243
GM1695,Noord-Beveland,D66,4.160246533127889,216
GM1695,Noord-Beveland,SGP,3.678736517719568,191
GM1695,Noord-Beveland,SP,3.0238828967642526,157
GM1695,Noord-Beveland,FvD,2.5231124807395995,131
GM1695,Noord-Beveland,PvdD,2.349768875192604,122
GM1695,Noord-Beveland,ChristenUnie,1.7141756548536211,89
GM1695,Noord-Beveland,BVNL,0.9244992295839756,48
GM1695,Noord-Beveland,JA21,0.8281972265023113,43
GM1695,Noord-Beveland,Volt,0.6163328197226503,32
GM1695,Noord-Beveland,DENK,0.4044684129429892,21
GM1695,Noord-Beveland,50PLUS,0.3852080123266564,20
GM1695,Noord-Beveland,Splinter,0.13482280431432975,7
GM1695,Noord-Beveland,BIJ1,0.11556240369799692,6
GM1695,Noord-Beveland,Samen voor Nederland,0.11556240369799692,6
GM1695,Noord-Beveland,LP (Libertaire Partij),0.0963020030816641,5
GM1695,Noord-Beveland,LEF - Voor de Nieuwe Generatie,0.05778120184899846,3
GM1695,Noord-Beveland,Piratenpartij - De Groenen,0.01926040061633282,1
GM1699,Noordenveld,PVV,20.29266491252366,4396
GM1699,Noordenveld,PvdA/GL,19.170936620043392,4153
GM1699,Noordenveld,NSC,15.74112542122513,3410
GM1699,Noordenveld,VVD,13.76079028758713,2981
GM1699,Noordenveld,BBB,7.912108202926649,1714
GM1699,Noordenveld,D66,6.1856621889858285,1340
GM1699,Noordenveld,CDA,3.222083737247842,698
GM1699,Noordenveld,SP,3.1389927526196746,680
GM1699,Noordenveld,ChristenUnie,2.663527673914047,577
GM1699,Noordenveld,PvdD,2.335779901214051,506
GM1699,Noordenveld,FvD,1.9203249780732123,416
GM1699,Noordenveld,Volt,1.2925264275492776,280
GM1699,Noordenveld,JA21,0.540091400083091,117
GM1699,Noordenveld,SGP,0.4939297419563311,107
GM1699,Noordenveld,BVNL,0.4616165812675991,100
GM1699,Noordenveld,50PLUS,0.4339195863915432,94
GM1699,Noordenveld,BIJ1,0.09693948206619582,21
GM1699,Noordenveld,DENK,0.09693948206619582,21
GM1699,Noordenveld,Splinter,0.06924248719013987,15
GM1699,Noordenveld,Piratenpartij - De Groenen,0.0553939897521119,12
GM1699,Noordenveld,Samen voor Nederland,0.0507778239394359,11
GM1699,Noordenveld,LEF - Voor de Nieuwe Generatie,0.03692932650140793,8
GM1699,Noordenveld,LP (Libertaire Partij),0.02769699487605595,6
GM0171,Noordoostpolder,PVV,24.103801629769524,6892
GM0171,Noordoostpolder,NSC,15.140069247717973,4329
GM0171,Noordoostpolder,VVD,13.066135068023645,3736
GM0171,Noordoostpolder,BBB,11.838561885776238,3385
GM0171,Noordoostpolder,PvdA/GL,7.722169761829818,2208
GM0171,Noordoostpolder,CDA,5.452383450494876,1559
GM0171,Noordoostpolder,ChristenUnie,4.6305039695030255,1324
GM0171,Noordoostpolder,SGP,4.546567341657049,1300
GM0171,Noordoostpolder,D66,3.053194837897387,873
GM0171,Noordoostpolder,FvD,2.8363585492952823,811
GM0171,Noordoostpolder,SP,2.451649005001224,701
GM0171,Noordoostpolder,PvdD,1.2835309341447207,367
GM0171,Noordoostpolder,DENK,0.9268002657993216,265
GM0171,Noordoostpolder,Volt,0.7134613366907985,204
GM0171,Noordoostpolder,JA21,0.6959745392228868,199
GM0171,Noordoostpolder,BVNL,0.5630748784667576,161
GM0171,Noordoostpolder,50PLUS,0.4336725772042107,124
GM0171,Noordoostpolder,BIJ1,0.16087853670478788,46
GM0171,Noordoostpolder,Samen voor Nederland,0.10142342531388802,29
GM0171,Noordoostpolder,Piratenpartij - De Groenen,0.08743398733955864,25
GM0171,Noordoostpolder,Splinter,0.08043926835239394,23
GM0171,Noordoostpolder,LP (Libertaire Partij),0.04196831392298814,12
GM0171,Noordoostpolder,Nederland met een PLAN,0.03497359493582346,10
GM0171,Noordoostpolder,LEF - Voor de Nieuwe Generatie,0.02797887594865876,8
GM0171,Noordoostpolder,Politieke Partij voor Basisinkomen,0.00699471898716469,2
GM0575,Noordwijk,PVV,25.889097278743055,7316
GM0575,Noordwijk,VVD,24.116210764712125,6815
GM0575,Noordwijk,NSC,12.583601684419124,3556
GM0575,Noordwijk,PvdA/GL,11.037191691142644,3119
GM0575,Noordwijk,D66,6.436887363317881,1819
GM0575,Noordwijk,BBB,3.839484765915284,1085
GM0575,Noordwijk,CDA,3.659011288439081,1034
GM0575,Noordwijk,SP,2.438161293747125,689
GM0575,Noordwijk,FvD,2.2470717293605578,635
GM0575,Noordwijk,PvdD,1.9321278176864007,546
GM0575,Noordwijk,Volt,1.468558689267136,415
GM0575,Noordwijk,JA21,0.9660639088432004,273
GM0575,Noordwijk,ChristenUnie,0.7608195619094802,215
GM0575,Noordwijk,DENK,0.6794295622633497,192
GM0575,Noordwijk,BVNL,0.5838847800700662,165
GM0575,Noordwijk,50PLUS,0.4989560847871475,141
GM0575,Noordwijk,SGP,0.32202130294773346,91
GM0575,Noordwijk,BIJ1,0.10969956474043668,31
GM0575,Noordwijk,Splinter,0.09908347783007182,28
GM0575,Noordwijk,PartijvdSport,0.06723521709897733,19
GM0575,Noordwijk,Piratenpartij - De Groenen,0.06369652146218903,18
GM0575,Noordwijk,LEF - Voor de Nieuwe Generatie,0.06015782582540075,17
GM0575,Noordwijk,Samen voor Nederland,0.06015782582540075,17
GM0575,Noordwijk,LP (Libertaire Partij),0.0353869563678828,10
GM0575,Noordwijk,Nederland met een PLAN,0.02477086945751795,7
GM0575,Noordwijk,Politieke Partij voor Basisinkomen,0.02123217382072968,6
GM0820,"Nuenen, Gerwen en Nederwetten",VVD,21.880470117529384,3500
GM0820,"Nuenen, Gerwen en Nederwetten",PVV,20.017504376094024,3202
GM0820,"Nuenen, Gerwen en Nederwetten",PvdA/GL,16.22905726431608,2596
GM0820,"Nuenen, Gerwen en Nederwetten",NSC,14.43485871467867,2309
GM0820,"Nuenen, Gerwen en Nederwetten",D66,8.827206801700425,1412
GM0820,"Nuenen, Gerwen en Nederwetten",CDA,3.807201800450113,609
GM0820,"Nuenen, Gerwen en Nederwetten",SP,3.4571142785696423,553
GM0820,"Nuenen, Gerwen en Nederwetten",BBB,2.9007251812953236,464
GM0820,"Nuenen, Gerwen en Nederwetten",Volt,2.1380345086271566,342
GM0820,"Nuenen, Gerwen en Nederwetten",FvD,1.644161040260065,263
GM0820,"Nuenen, Gerwen en Nederwetten",PvdD,1.6191547886971742,259
GM0820,"Nuenen, Gerwen en Nederwetten",ChristenUnie,0.6189047261815454,99
GM0820,"Nuenen, Gerwen en Nederwetten",JA21,0.5251312828207052,84
GM0820,"Nuenen, Gerwen en Nederwetten",50PLUS,0.468867216804201,75
GM0820,"Nuenen, Gerwen en Nederwetten",BVNL,0.4626156539134784,74
GM0820,"Nuenen, Gerwen en Nederwetten",DENK,0.4438609652413103,71
GM0820,"Nuenen, Gerwen en Nederwetten",BIJ1,0.1625406351587897,26
GM0820,"Nuenen, Gerwen en Nederwetten",Splinter,0.10627656914228556,17
GM0820,"Nuenen, Gerwen en Nederwetten",SGP,0.08127031757939485,13
GM0820,"Nuenen, Gerwen en Nederwetten",Nederland met een PLAN,0.03750937734433608,6
GM0820,"Nuenen, Gerwen en Nederwetten",Piratenpartij - De Groenen,0.03750937734433608,6
GM0820,"Nuenen, Gerwen en Nederwetten",PartijvdSport,0.0312578144536134,5
GM0820,"Nuenen, Gerwen en Nederwetten",LEF - Voor de Nieuwe Generatie,0.02500625156289072,4
GM0820,"Nuenen, Gerwen en Nederwetten",Samen voor Nederland,0.02500625156289072,4
GM0820,"Nuenen, Gerwen en Nederwetten",LP (Libertaire Partij),0.01875468867216804,3
GM0302,Nunspeet,SGP,23.715560220414588,4519
GM0302,Nunspeet,PVV,20.991865652059825,4000
GM0302,Nunspeet,NSC,11.356599317764369,2164
GM0302,Nunspeet,VVD,10.585148255051168,2017
GM0302,Nunspeet,ChristenUnie,8.895303070060352,1695
GM0302,Nunspeet,BBB,5.788506953555498,1103
GM0302,Nunspeet,PvdA/GL,5.242718446601942,999
GM0302,Nunspeet,CDA,4.439779585410653,846
GM0302,Nunspeet,D66,2.408816583573865,459
GM0302,Nunspeet,FvD,1.8945158750983997,361
GM0302,Nunspeet,SP,1.332983468905799,254
GM0302,Nunspeet,PvdD,0.8344266596693781,159
GM0302,Nunspeet,JA21,0.6874836001049593,131
GM0302,Nunspeet,Volt,0.6035161374967201,115
GM0302,Nunspeet,BVNL,0.34636578325898715,66
GM0302,Nunspeet,DENK,0.34636578325898715,66
GM0302,Nunspeet,50PLUS,0.19942272369456832,38
GM0302,Nunspeet,BIJ1,0.120703227499344,23
GM0302,Nunspeet,Splinter,0.0734715297822094,14
GM0302,Nunspeet,Piratenpartij - De Groenen,0.04723169771713461,9
GM0302,Nunspeet,Nederland met een PLAN,0.0367357648911047,7
GM0302,Nunspeet,LEF - Voor de Nieuwe Generatie,0.02099186565205982,4
GM0302,Nunspeet,LP (Libertaire Partij),0.01574389923904487,3
GM0302,Nunspeet,Samen voor Nederland,0.01574389923904487,3
GM0579,Oegstgeest,VVD,22.93408206240827,3594
GM0579,Oegstgeest,PvdA/GL,22.474634675515283,3522
GM0579,Oegstgeest,D66,13.011294748261118,2039
GM0579,Oegstgeest,PVV,12.507178865420205,1960
GM0579,Oegstgeest,NSC,10.037649160870398,1573
GM0579,Oegstgeest,CDA,3.809584582987685,597
GM0579,Oegstgeest,Volt,3.024695297045498,474
GM0579,Oegstgeest,PvdD,2.4822921319634994,389
GM0579,Oegstgeest,ChristenUnie,1.7803586242103246,279
GM0579,Oegstgeest,SP,1.773977410503478,278
GM0579,Oegstgeest,BBB,1.4485355114542786,227
GM0579,Oegstgeest,FvD,1.4421542977474315,226
GM0579,Oegstgeest,DENK,0.8295577818901155,130
GM0579,Oegstgeest,JA21,0.5679280199093867,89
GM0579,Oegstgeest,BVNL,0.5104970965477634,80
GM0579,Oegstgeest,SGP,0.4339225320655989,68
GM0579,Oegstgeest,50PLUS,0.3190606853423521,50
GM0579,Oegstgeest,BIJ1,0.29353583051496396,46
GM0579,Oegstgeest,Splinter,0.12762427413694086,20
GM0579,Oegstgeest,PartijvdSport,0.05104970965477634,8
GM0579,Oegstgeest,LP (Libertaire Partij),0.0446684959479293,7
GM0579,Oegstgeest,Samen voor Nederland,0.0446684959479293,7
GM0579,Oegstgeest,Piratenpartij - De Groenen,0.02552485482738817,4
GM0579,Oegstgeest,Nederland met een PLAN,0.01276242741369408,2
GM0579,Oegstgeest,LEF - Voor de Nieuwe Generatie,0.00638121370684704,1
GM0579,Oegstgeest,Politieke Partij voor Basisinkomen,0.00638121370684704,1
GM0823,Oirschot,PVV,27.280537332083725,3493
GM0823,Oirschot,VVD,19.486098094345515,2495
GM0823,Oirschot,NSC,13.45673227116526,1723
GM0823,Oirschot,BBB,9.37988128709778,1201
GM0823,Oirschot,PvdA/GL,9.333020930959076,1195
GM0823,Oirschot,D66,5.912214932833489,757
GM0823,Oirschot,CDA,5.0140581068416115,642
GM0823,Oirschot,SP,3.147453920649797,403
GM0823,Oirschot,FvD,1.5463917525773196,198
GM0823,Oirschot,PvdD,1.5151515151515151,194
GM0823,Oirschot,Volt,1.210559200249922,155
GM0823,Oirschot,JA21,0.8278662917838177,106
GM0823,Oirschot,BVNL,0.5467041549515776,70
GM0823,Oirschot,50PLUS,0.4139331458919088,53
GM0823,Oirschot,ChristenUnie,0.33583255232739767,43
GM0823,Oirschot,DENK,0.18744142455482665,24
GM0823,Oirschot,Splinter,0.09372071227741333,12
GM0823,Oirschot,SGP,0.0859106529209622,11
GM0823,Oirschot,PartijvdSport,0.05467041549515777,7
GM0823,Oirschot,Piratenpartij - De Groenen,0.05467041549515777,7
GM0823,Oirschot,Samen voor Nederland,0.03905029678225555,5
GM0823,Oirschot,BIJ1,0.03124023742580443,4
GM0823,Oirschot,LEF - Voor de Nieuwe Generatie,0.03124023742580443,4
GM0823,Oirschot,LP (Libertaire Partij),0.0078100593564511,1
GM0823,Oirschot,Nederland met een PLAN,0.0078100593564511,1
GM0824,Oisterwijk,VVD,23.958529688972668,5084
GM0824,Oisterwijk,PVV,22.832233741753065,4845
GM0824,Oisterwijk,NSC,13.327049952874647,2828
GM0824,Oisterwijk,PvdA/GL,12.295004712535343,2609
GM0824,Oisterwijk,D66,7.483506126295946,1588
GM0824,Oisterwijk,BBB,4.896324222431668,1039
GM0824,Oisterwijk,CDA,4.198868991517436,891
GM0824,Oisterwijk,SP,3.2704995287464658,694
GM0824,Oisterwijk,PvdD,1.6399622997172478,348
GM0824,Oisterwijk,FvD,1.46559849198869,311
GM0824,Oisterwijk,Volt,1.413760603204524,300
GM0824,Oisterwijk,50PLUS,0.6786050895381714,144
GM0824,Oisterwijk,JA21,0.645617342130066,137
GM0824,Oisterwijk,DENK,0.5042412818096136,107
GM0824,Oisterwijk,BVNL,0.4901036757775683,104
GM0824,Oisterwijk,ChristenUnie,0.3393025447690857,72
GM0824,Oisterwijk,BIJ1,0.10838831291234684,23
GM0824,Oisterwijk,Splinter,0.0942507068803016,20
GM0824,Oisterwijk,SGP,0.08482563619227143,18
GM0824,Oisterwijk,Piratenpartij - De Groenen,0.05655042412818096,12
GM0824,Oisterwijk,LEF - Voor de Nieuwe Generatie,0.0471253534401508,10
GM0824,Oisterwijk,Politieke Partij voor Basisinkomen,0.04241281809613571,9
GM0824,Oisterwijk,Samen voor Nederland,0.04241281809613571,9
GM0824,Oisterwijk,PartijvdSport,0.03770028275212064,8
GM0824,Oisterwijk,LP (Libertaire Partij),0.0235626767200754,5
GM0824,Oisterwijk,Nederland met een PLAN,0.0235626767200754,5
GM1895,Oldambt,PVV,32.7197325546951,7732
GM1895,Oldambt,NSC,16.3556345478397,3865
GM1895,Oldambt,PvdA/GL,12.678261605518175,2996
GM1895,Oldambt,VVD,9.948796072955018,2351
GM1895,Oldambt,BBB,7.350514155135205,1737
GM1895,Oldambt,SP,5.5562608438068635,1313
GM1895,Oldambt,FvD,3.1441750243324447,743
GM1895,Oldambt,D66,3.0299183276204986,716
GM1895,Oldambt,CDA,2.1624137785112776,511
GM1895,Oldambt,ChristenUnie,1.8661927129617877,441
GM1895,Oldambt,PvdD,1.7730946637890908,419
GM1895,Oldambt,SGP,0.5543565655283313,131
GM1895,Oldambt,BVNL,0.5331979179890821,126
GM1895,Oldambt,JA21,0.5035758114341331,119
GM1895,Oldambt,50PLUS,0.46972197537133425,111
GM1895,Oldambt,Volt,0.4358681393085354,103
GM1895,Oldambt,DENK,0.4274046802928357,101
GM1895,Oldambt,Samen voor Nederland,0.10579323769624646,25
GM1895,Oldambt,BIJ1,0.09732977868054674,23
GM1895,Oldambt,Splinter,0.08040286064914731,19
GM1895,Oldambt,Nederland met een PLAN,0.07617113114129745,18
GM1895,Oldambt,Piratenpartij - De Groenen,0.07193940163344759,17
GM1895,Oldambt,LP (Libertaire Partij),0.03385383606279887,8
GM1895,Oldambt,LEF - Voor de Nieuwe Generatie,0.02539037704709915,6
GM0269,Oldebroek,PVV,25.343034016210353,3971
GM0269,Oldebroek,NSC,14.468057948816137,2267
GM0269,Oldebroek,SGP,13.134214053226115,2058
GM0269,Oldebroek,ChristenUnie,11.74931393196758,1841
GM0269,Oldebroek,BBB,8.296636671134086,1300
GM0269,Oldebroek,VVD,7.849894696534558,1230
GM0269,Oldebroek,CDA,5.826791754419554,913
GM0269,Oldebroek,PvdA/GL,5.009892143723276,785
GM0269,Oldebroek,FvD,2.380496521794626,373
GM0269,Oldebroek,D66,2.1315974216606035,334
GM0269,Oldebroek,SP,1.270023613504372,199
GM0269,Oldebroek,PvdD,0.6062926798136448,95
GM0269,Oldebroek,Volt,0.4850341438509158,76
GM0269,Oldebroek,JA21,0.4467419745995277,70
GM0269,Oldebroek,50PLUS,0.28080924117684597,44
GM0269,Oldebroek,BVNL,0.2744272129682813,43
GM0269,Oldebroek,DENK,0.2425170719254579,38
GM0269,Oldebroek,Samen voor Nederland,0.05743825387708214,9
GM0269,Oldebroek,Piratenpartij - De Groenen,0.05105622566851745,8
GM0269,Oldebroek,Nederland met een PLAN,0.03829216925138809,6
GM0269,Oldebroek,LP (Libertaire Partij),0.02552811283425872,4
GM0269,Oldebroek,Splinter,0.01914608462569404,3
GM0269,Oldebroek,BIJ1,0.01276405641712936,2
GM0173,Oldenzaal,NSC,32.13911386374464,6746
GM0173,Oldenzaal,PVV,23.05859933301572,4840
GM0173,Oldenzaal,VVD,13.44449737970462,2822
GM0173,Oldenzaal,PvdA/GL,9.423535016674608,1978
GM0173,Oldenzaal,D66,4.545021438780371,954
GM0173,Oldenzaal,BBB,4.111481657932349,863
GM0173,Oldenzaal,CDA,2.6727012863268222,561
GM0173,Oldenzaal,SP,2.467841829442592,518
GM0173,Oldenzaal,FvD,2.401143401619819,504
